num,API num,API,DOSE,Microcrystalline Cellulose (Avicel),Mannitol,Sodium croscarmellose,Aspartame,Hydroxypropyl Cellulose (HPC),Magnesium Stearate,Gum,Chitosan,Sodium saccharin,Talc,Sodium lauryl sulfate(SLS),Sodium stearyl fumarate ,Polyvinylpyrrolidone (Crospovidone),Sodium starch glycolate,polyvinyl acetate,Lactose,Colloidal silicon dioxide (Aerosil),Citric acid,Menthol,B-cyclodextrin,Stevia leaf Powder ,Clove oil ,Starch,sodium bicarbonate (NaHCO3),Plantago ovata,Pharmaburst,parteck,Polyethylene Glycol,Eudragit EPO,Precirol,acesulfame potassium,Polacrilin Potassium,Acryflow-L,Indion,Lubritose,Sucralose,Silicon dioxide,Neotame,Sucrose,Ocimum sanctum seed powder,Agar,Calcium carbonate,Sodium Saccharine ,Prosolv ODT,Cellactose,Quinoline yellow lake,Aerosol,Sodium behenate,dibasic calcium phosphate,Mucilage powder,GNSP,Ludipress,Kaolin,Methyl paraben,Camphor,CPE,Weight(mg),HARDNESS,FRIABILITY,THICKNESS (mm) (mean),Wetting time (s) (mean),Drug content (%) (mean),DISINTEGRATION_TIME,Water absorption ratio,DIAMETER(mm) (Mean),"Bulk Density
(g/cc , gm/ml , gm/cm³) (Mean)","Tapped Density
(g/cc , gm/ml , gm/cm³) (Mean)","Carr’s Compressibility Index
(%) (Mean)",Hausner Ratio (Mean),Angle of Repose (°) (Mean),Molecular Weight( g/mol),XLogP3-AA,Hydrogen Bond Donor Count,Hydrogen Bond Acceptor Count,Rotational bond count,Topological surface area( A^2),Heavy atom count,Complexity,LogS
1733,493-3,Candesartan Cilexetil,16,302,50,20,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,400,4.28,0.595,4,32.76,97.52,33.96,62.36,0,0.352,0.4,12,1.14,27.68,610.7,7,1,10,13,143,45,962,-10.05
1734,493-4,Candesartan Cilexetil,16,310,50,0,5,0,5,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,400,3.97,0.456,4,34.86,98.76,34.64,61.54,0,0.327,0.357,8.57,1.09,27.33,610.7,7,1,10,13,143,45,962,-10.05
1735,493-5,Candesartan Cilexetil,16,306,50,0,5,0,5,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,400,4.25,0.395,4,36.75,99.01,37.27,64.65,0,0.35,0.375,6.66,1.07,26.56,610.7,7,1,10,13,143,45,962,-10.05
1736,493-6,Candesartan Cilexetil,16,302,50,0,5,0,5,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,400,3.89,0.412,4,38.77,98.08,38.45,61.54,0,0.338,0.381,13.15,1.15,25.42,610.7,7,1,10,13,143,45,962,-10.05
1737,493-7,Candesartan Cilexetil,16,310,50,0,5,0,5,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,400,4.12,0.398,4,29.54,96.67,36.95,56.77,0,0.368,0.421,12.58,1.14,27.69,610.7,7,1,10,13,143,45,962,-10.05
1738,493-8,Candesartan Cilexetil,16,306,50,0,5,0,5,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,400,3.98,0.474,4,39.27,98.83,35.45,62.55,0,0.36,0.42,14.2,1.16,26.95,610.7,7,1,10,13,143,45,962,-10.05
1739,493-9,Candesartan Cilexetil,16,302,50,0,5,0,5,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,400,3.7,0.355,4,30.58,99.57,31,60.59,0,0.35,0.41,14.6,1.17,25.79,610.7,7,1,10,13,143,45,962,-10.05
1740,500-1,Nimesulide,100,115,87.25,0,6.5,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,325,9.1,0.32,4.5,47,0,50,48,0,0.57,0.8,14.2,1.4,29.43,308.31,2.6,1,6,4,110,21,450,-4.36
1741,500-2,Nimesulide,100,115,67.75,9.75,6.5,0,0,0,0,0,13,0,0,0,9.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,325,8.9,0.43,4.5,38,0,41,66.16,0,0.6,0.8,14.9,1.33,28.52,308.31,2.6,1,6,4,110,21,450,-4.36
1742,500-3,Nimesulide,100,115,62.87,14.63,6.5,0,0,0,0,0,13,0,0,0,9.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,325,9.1,0.39,4.4,32,0,38,72.26,0,0.57,0.71,14.8,1.24,30,308.31,2.6,1,6,4,110,21,450,-4.36
1743,500-4,Nimesulide,100,115,58,19.5,6.5,0,0,0,0,0,13,0,0,0,9.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,325,9.2,0.25,4.6,12,0,22,109.5,0,0.53,0.72,13.5,1.36,29.4,308.31,2.6,1,6,4,110,21,450,-4.36
1744,522-1,Lornoxicam,4,64,25,3.75,0,0,3,0,0,0,3,0,0,11.25,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150,4.3,0.481,3.171,79.65,100.7,81.39,0,7.397,0.687,0.775,10.99,1.134,21.879,371.8,2.1,2,7,2,136,23,634,-4.37
1745,522-2,Lornoxicam,4,64,25,2.5,0,0,3,0,0,0,3,0,0,12.5,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150,4.4,0.561,3.178,58.45,97.25,70.46,0,7.38,0.682,0.768,11.21,1.129,24.044,371.8,2.1,2,7,2,136,23,634,-4.37
1746,522-3,Lornoxicam,4,64,25,12,0,0,3,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150,4.4,0.684,3.2,58.65,98,62.45,0,7.363,0.661,0.738,10.39,1.169,22.151,371.8,2.1,2,7,2,136,23,634,-4.37
1747,524-1,Zidovudine,300,50,146.5,0,1,0,1,0,0,0,0,0,0,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500,3.1,0.48,3.2,19,99.07,25,96.1,0,0,0,0,0,0,267.24,0,2,6,3,93.2,19,484,-1.19
1748,524-2,Zidovudine,300,50,145,0,1,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500,3.2,0.52,3.3,20,100.01,24,97.3,0,0,0,0,0,0,267.24,0,2,6,3,93.2,19,484,-1.19
1749,524-3,Zidovudine,300,50,143,0,1,0,1,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500,3.2,0.51,3.2,19,100.1,24,98.2,0,0,0,0,0,0,267.24,0,2,6,3,93.2,19,484,-1.19
1750,524-4,Zidovudine,300,50,145,1.5,1,0,1,0,0,0,0,0,0,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500,3.2,0.49,3.2,20,99.05,21,100.1,0,0,0,0,0,0,267.24,0,2,6,3,93.2,19,484,-1.19
1751,524-5,Zidovudine,300,50,142,3,1,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500,3.3,0.48,3.2,17,100.06,20,97.2,0,0,0,0,0,0,267.24,0,2,6,3,93.2,19,484,-1.19
1752,524-6,Zidovudine,300,50,138,5,1,0,1,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500,3.1,0.5,3.2,19,100.01,19,100.3,0,0,0,0,0,0,267.24,0,2,6,3,93.2,19,484,-1.19
1753,524-7,Zidovudine,300,50,146.5,1.5,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500,3.2,0.51,3.1,19,99.03,20,102.2,0,0,0,0,0,0,267.24,0,2,6,3,93.2,19,484,-1.19
1754,524-8,Zidovudine,300,50,145,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500,3.3,0.5,3.2,18,99.08,21,100.1,0,0,0,0,0,0,267.24,0,2,6,3,93.2,19,484,-1.19
1755,524-9,Zidovudine,300,50,143,5,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500,3.2,0.51,3.1,18,100.01,22,101.2,0,0,0,0,0,0,267.24,0,2,6,3,93.2,19,484,-1.19
1756,527-1,Prochlorperazine maleate,5,60,76,0,3,0,0,0,0,0,3,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150,3.23,0.36,3.5,145,0,130,58.92,8,0.58,0.67,13.43,1.155,29.7,606.1,4.54,4,12,8,184,41,548,-5.59
1757,527-2,Prochlorperazine maleate,5,60,70,0,3,0,0,0,0,0,3,0,1.5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150,3.21,0.22,3.51,17.2,0,13,75.3,8,0.55,0.63,12.69,1.188,28.6,606.1,4.54,4,12,8,184,41,548,-5.59
1758,527-3,Prochlorperazine maleate,5,90,34,0,3,0,0,0,0,0,3,0,1.5,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150,3.2,0.25,3.53,14.5,0,8.5,85.52,8,0.544,0.54,11.47,1.129,29.81,606.1,4.54,4,12,8,184,41,548,-5.59
1759,527-4,Prochlorperazine maleate,5,60,70,6,3,0,0,0,0,0,3,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150,3.33,0.26,3.52,23.5,0,17.5,65.72,8,0.53,0.58,14.86,1.094,27.95,606.1,4.54,4,12,8,184,41,548,-5.59
1760,527-5,Prochlorperazine maleate,5,90,34,12,3,0,0,0,0,0,3,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150,3.25,0.39,3.52,22,0,14,68.96,8,0.57,0.66,13.63,1.157,29.42,606.1,4.54,4,12,8,184,41,548,-5.59
1761,527-6,Prochlorperazine maleate,5,60,70,0,3,0,0,0,0,0,3,0,1.5,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150,3.3,0.35,3.5,18,0,10,77.92,8,0.53,0.6,11.66,1.132,28.59,606.1,4.54,4,12,8,184,41,548,-5.59
1762,527-7,Prochlorperazine maleate,5,90,34,0,3,0,0,0,0,0,3,0,1.5,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150,3.25,0.34,3.54,16,0,7,87.83,8,0.56,0.65,13.84,1.16,27.23,606.1,4.54,4,12,8,184,41,548,-5.59
1763,532-1,Clonazepam,2,0,29,0,0,0,2,0,0,0,2,0,0,40,0,0,35,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150,3.59,0.46,0,24,99.11,28,0,8,0.58,0.67,18.77,1.08,26.02,315.71,2.4,1,4,1,87.3,22,491,-4.39
1764,532-2,Clonazepam,2,0,29,0,0,0,2,0,0,0,2,0,0,40,0,0,35,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150,4.01,0.59,0,22,99.97,25,0,8,0.55,0.63,11.33,1.15,21.29,315.71,2.4,1,4,1,87.3,22,491,-4.39
1765,532-3,Clonazepam,2,0,29,0,0,0,2,0,0,0,2,0,0,40,0,0,35,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150,3.58,0.86,0,21,99.12,24,0,7.98,0.42,0.52,19.22,1.23,30.12,315.71,2.4,1,4,1,87.3,22,491,-4.39
1766,532-4,Clonazepam,2,0,29,0,0,0,2,0,0,0,2,0,0,40,0,0,35,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150,3.99,0.53,0,22,96.34,26,0,8.01,0.46,0.57,19.29,1.23,26.22,315.71,2.4,1,4,1,87.3,22,491,-4.39
1767,532-5,Clonazepam,2,0,29,0,0,0,2,0,0,0,2,0,0,40,0,0,35,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150,3.89,0.78,0,25,95.32,31,0,7.09,0.57,0.63,10.52,1.1,30.68,315.71,2.4,1,4,1,87.3,22,491,-4.39
1768,534-1,Diclofenac ,50,125,5,0,0,0,4,0,0,0,6,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,4.68,0.431,4,90,0,70,60,0,0.521,0.68,21.1,1.32,22.24,296.1,4.4,2,3,4,49.3,19,304,-4.71
1769,534-2,Diclofenac ,50,115,5,0,0,0,4,0,0,0,6,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,4.65,0.293,4.2,80,0,65,70,0,0.534,0.69,20.34,1.35,21.55,296.1,4.4,2,3,4,49.3,19,304,-4.71
1770,534-3,Diclofenac ,50,105,5,0,0,0,4,0,0,0,6,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,4.55,0.292,4.3,70,0,60,75,0,0.541,0.72,22.69,1.36,22.3,296.1,4.4,2,3,4,49.3,19,304,-4.71
1771,534-4,Diclofenac ,50,125,5,0,0,0,4,10,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,4.53,0.294,4.2,45,0,45,81,0,0.604,0.75,19.34,1.4,27.24,296.1,4.4,2,3,4,49.3,19,304,-4.71
1772,534-5,Diclofenac ,50,115,5,0,0,0,4,20,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,4.52,0.291,4.3,43,0,40,85,0,0.618,0.78,19.21,1.38,28.21,296.1,4.4,2,3,4,49.3,19,304,-4.71
1773,534-6,Diclofenac ,50,105,5,0,0,0,4,30,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,4.5,0.291,4.1,40,0,30,89,0,0.621,0.79,20.12,1.3,28.31,296.1,4.4,2,3,4,49.3,19,304,-4.71
1774,535-1,Hydrochlorothiazide,12.5,77.5,0,2,0,0,4,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,1.76,0.41,1.98,50.33,100,14,0,6.1,0.456,0.516,11.603,1.126,20.9,297.7,-0.1,3,7,1,135,17,494,-2.84
1775,535-2,Hydrochlorothiazide,12.5,75.5,0,4,0,0,4,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,2.11,0.46,2.06,52.33,99.66,10.03,0,6.1,0.463,0.54,14.21,1.163,21.21,297.7,-0.1,3,7,1,135,17,494,-2.84
1776,535-3,Hydrochlorothiazide,12.5,73.5,0,6,0,0,4,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,1.8,0.54,2.13,50,100,7.33,0,6.03,0.49,0.576,14.963,1.173,21.82,297.7,-0.1,3,7,1,135,17,494,-2.84
1777,535-4,Hydrochlorothiazide,12.5,75.5,0,2,0,0,4,0,0,0,2,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,2.35,0.47,2.3,48,99.66,11.66,0,6.12,0.516,0.573,15.18,1.106,22.093,297.7,-0.1,3,7,1,135,17,494,-2.84
1778,535-5,Hydrochlorothiazide,12.5,73.5,0,4,0,0,4,0,0,0,2,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,2.1,0.48,2.1,51.66,98.66,8.66,0,5.99,0.49,0.53,7.576,1.076,20.29,297.7,-0.1,3,7,1,135,17,494,-2.84
1779,535-6,Hydrochlorothiazide,12.5,71.5,0,6,0,0,4,0,0,0,2,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,1.84,0.58,2.1,50.66,100,7.66,0,6,0.453,0.56,18.876,1.236,20.47,297.7,-0.1,3,7,1,135,17,494,-2.84
1780,535-7,Hydrochlorothiazide,12.5,73.5,0,2,0,0,4,0,0,0,2,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,2,0.4,2.16,52.33,99.66,10.66,0,6,0.446,0.526,15.06,1.176,21.926,297.7,-0.1,3,7,1,135,17,494,-2.84
1781,535-8,Hydrochlorothiazide,12.5,71.5,0,4,0,0,4,0,0,0,2,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,2.86,0.35,2.23,48,100.33,5.66,0,6.03,0.44,0.516,14.76,1.17,19.61,297.7,-0.1,3,7,1,135,17,494,-2.84
1782,535-9,Hydrochlorothiazide,12.5,69.5,0,6,0,0,4,0,0,0,2,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,2.46,0.47,2.13,53.33,99.66,7.66,0,6.1,0.493,0.57,13.393,1.153,20.58,297.7,-0.1,3,7,1,135,17,494,-2.84
1783,20-1,Montelukast sodium,5.2,30,99.3,0,5,0,1.5,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,147,3.7,0.36,3.01,50,96.28,50,0,0,0.49,0.64,23.43,1.3,34.14,608.2,7.86,1,5,12,98.6,42,898,-9.01
1784,20-2,Montelukast sodium,5.2,30,101.55,3.75,5,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,147,3.55,0.35,3.02,44,96.85,47,0,0,0.5,0.64,21.87,1.28,33.93,608.2,7.86,1,5,12,98.6,42,898,-9.01
1785,20-3,Montelukast sodium,5.2,30,102.3,0,5,0,1.5,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,147,3.61,0.4,3,38,97.49,42,0,0,0.5,0.65,23.07,1.3,34.48,608.2,7.86,1,5,12,98.6,42,898,-9.01
1786,20-4,Montelukast sodium,5.2,30,95.55,3.75,5,0,1.5,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,147,3.54,0.32,3.01,49,99.45,45,0,0,0.51,0.64,20.31,1.25,33.8,608.2,7.86,1,5,12,98.6,42,898,-9.01
1787,20-5,Montelukast sodium,5.2,30,96.3,0,5,0,1.5,0,0,0,0,0,0,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,147,3.48,0.43,3.01,35,97.69,30,0,0,0.49,0.63,22.22,1.28,33.6,608.2,7.86,1,5,12,98.6,42,898,-9.01
1788,20-6,Montelukast sodium,5.2,30,98.55,3.75,5,0,1.5,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,147,3.43,0.37,0.37,34,98,30,0,0,0.5,0.62,19.35,1.24,33.33,608.2,7.86,1,5,12,98.6,42,898,-9.01
1789,511-1,Nateglinide,60,0,116,10,2,0,2,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,3.5,0.51,5.7,54.54,99,33.47,0,0,0,0,0,0,0,317.4,3.2,2,3,6,66.4,23,393,-3
1790,511-2,Nateglinide,60,0,116,10,2,0,2,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,3.48,0.94,5.7,55.56,100,31.56,0,0,0,0,0,0,0,317.4,3.2,2,3,6,66.4,23,393,-3
1791,511-3,Nateglinide,60,0,116,0,2,0,2,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,3.42,0.89,6,54.46,100,29.91,0,0,0,0,0,0,0,317.4,3.2,2,3,6,66.4,23,393,-3
1792,511-4,Nateglinide,60,0,116,20,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,3.58,0.61,5.8,56.37,100,35.42,0,0,0,0,0,0,0,317.4,3.2,2,3,6,66.4,23,393,-3
1793,511-5,Nateglinide,60,0,116,0,2,0,2,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,3.68,0.98,5.7,59.35,99,33.45,0,0,0,0,0,0,0,317.4,3.2,2,3,6,66.4,23,393,-3
1794,511-6,Nateglinide,60,0,116,0,2,0,2,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,3.71,0.94,5.9,54.25,100,29.25,0,0,0,0,0,0,0,317.4,3.2,2,3,6,66.4,23,393,-3
1795,45-1,Meloxicam,7.5,40,20,0,0,0,1,0,0,0,0,0,0,10,0,0,121.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,2.39,0.99,2.03,0,0,46.17,0,9.61,0,0,0,0,0,351.4,3,2,7,2,136,23,628,-4
1796,218-1,Tramadol,50,45,0,0,0,0,4,0,0,6,5,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150,4,0,0,35,96.98,65,0,0,0.61,0.68,10.14,1.1,32.62,263.37,2.6,1,3,4,32.7,19,282,-2.58
1797,218-2,Tramadol,50,0,0,0,0,0,4,0,0,6,5,0,0,0,0,0,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,150,2.9,0,0,18,95.56,25,0,0,0.5,0.67,34.9,1.35,32.82,263.37,2.6,1,3,4,32.7,19,282,-2.58
